2021-10-25 16:56:35,552 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 16:56:58,028 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 16:59:09,739 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 16:59:09,740 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 16:59:31,193 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:01:45,420 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:01:45,420 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 17:02:06,606 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:04:53,361 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:04:53,361 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 17:05:13,569 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:05:52,382 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:05:52,383 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 17:06:15,798 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:07:33,316 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:07:33,317 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 17:07:54,398 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:09:10,153 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:09:10,154 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 17:09:29,745 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:09:29,745 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 17:09:52,478 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:18:38,942 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:18:38,942 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 17:18:59,622 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:25:41,106 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:25:41,107 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 17:25:55,407 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:25:55,408 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 17:26:20,422 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:29:02,224 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 17:29:02,226 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 19:43:13,373 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:43:13,374 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 19:43:38,228 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:48:26,701 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:48:26,701 (manager.py:117) [__main__][INFO] Align the structure to the template structure.
2021-10-25 19:48:49,294 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:50:50,507 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:51:02,907 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:52:39,676 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:52:52,372 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:53:35,190 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:53:48,110 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:54:29,970 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:54:41,937 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:57:17,722 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:57:30,753 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:58:07,133 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:58:19,118 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:58:39,008 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 19:58:51,173 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:06:07,983 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:06:19,972 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:06:34,433 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:06:47,363 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:20,372 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:32,422 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:32,519 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:38,019 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:38,109 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:43,498 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:43,575 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:48,027 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:48,113 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:52,559 (def_function.py:146) [tensorflow][WARNING] 5 out of the last 9 calls to <function Model.make_predict_function.<locals>.predict_function at 0x0000024C11F194C0> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:08:52,561 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:52,644 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:57,904 (def_function.py:146) [tensorflow][WARNING] 6 out of the last 11 calls to <function Model.make_predict_function.<locals>.predict_function at 0x0000024C1249FB80> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:08:57,907 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:08:57,980 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:09:03,192 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:09:03,274 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:09:08,428 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:09:08,506 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:09:13,389 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:09:13,467 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:09:45,923 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:09:58,336 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:09:58,428 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:03,943 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:04,021 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:08,421 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:08,499 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:13,017 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:13,094 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:18,480 (def_function.py:146) [tensorflow][WARNING] 5 out of the last 9 calls to <function Model.make_predict_function.<locals>.predict_function at 0x000001DA89BE8700> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:10:18,482 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:18,557 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:23,105 (def_function.py:146) [tensorflow][WARNING] 6 out of the last 11 calls to <function Model.make_predict_function.<locals>.predict_function at 0x000001DA8A129AF0> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:10:23,108 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:23,195 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:27,840 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:27,920 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:33,094 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:33,178 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:37,636 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:37,711 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:42,332 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:42,480 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:47,948 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:48,031 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:52,364 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:52,446 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:56,973 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:10:57,054 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:11:02,449 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:11:02,532 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:11:06,872 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:11:06,945 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:11:13,281 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:11:13,359 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:11:18,661 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:11:18,738 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:11:48,488 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:00,907 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:00,993 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:05,467 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:05,544 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:11,062 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:11,148 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:15,721 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:15,813 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:20,333 (def_function.py:146) [tensorflow][WARNING] 5 out of the last 9 calls to <function Model.make_predict_function.<locals>.predict_function at 0x00000218F82733A0> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:12:20,336 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:20,416 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:24,960 (def_function.py:146) [tensorflow][WARNING] 6 out of the last 11 calls to <function Model.make_predict_function.<locals>.predict_function at 0x00000218F87B1B80> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:12:24,962 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:25,043 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:31,506 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:31,588 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:36,967 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:37,045 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:41,560 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:41,635 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:46,173 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:46,248 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:51,846 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:51,930 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:57,570 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:12:57,645 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:14:38,552 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:14:51,810 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:14:51,905 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:14:57,217 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:14:57,294 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:02,966 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:03,041 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:07,984 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:22,433 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:22,517 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:26,932 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:27,009 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:31,468 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:31,542 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:37,038 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:37,113 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:41,401 (def_function.py:146) [tensorflow][WARNING] 5 out of the last 9 calls to <function Model.make_predict_function.<locals>.predict_function at 0x0000020B8C679160> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:15:41,403 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:41,487 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:45,985 (def_function.py:146) [tensorflow][WARNING] 6 out of the last 11 calls to <function Model.make_predict_function.<locals>.predict_function at 0x0000020B8C73CB80> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:15:45,987 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:46,060 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:51,362 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:15:51,444 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:14,165 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:27,205 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:27,283 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:32,498 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:32,572 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:36,992 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:37,076 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:42,405 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:42,482 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:47,832 (def_function.py:146) [tensorflow][WARNING] 5 out of the last 9 calls to <function Model.make_predict_function.<locals>.predict_function at 0x00000221F02D1280> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:16:47,836 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:47,925 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:53,290 (def_function.py:146) [tensorflow][WARNING] 6 out of the last 11 calls to <function Model.make_predict_function.<locals>.predict_function at 0x00000221F09239D0> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:16:53,294 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:53,378 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:58,516 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:16:58,599 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:04,252 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:04,333 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:09,758 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:09,832 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:15,130 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:15,214 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:20,717 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:20,794 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:26,170 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:26,253 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:30,664 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:30,743 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:35,212 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:35,286 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:17:35,286 (generate_test_inter.py:71) [__main__][INFO] Iteration reached the accuracy
2021-10-25 20:25:13,089 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:26,976 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:27,060 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:31,328 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:31,405 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:36,667 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:36,743 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:41,054 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:41,132 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:46,452 (def_function.py:146) [tensorflow][WARNING] 5 out of the last 9 calls to <function Model.make_predict_function.<locals>.predict_function at 0x000002B783EEC3A0> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:25:46,454 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:46,531 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:51,949 (def_function.py:146) [tensorflow][WARNING] 6 out of the last 11 calls to <function Model.make_predict_function.<locals>.predict_function at 0x000002B7846413A0> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
2021-10-25 20:25:51,951 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:52,023 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:57,372 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:25:57,458 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:26:02,933 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:26:03,015 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:26:08,507 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:26:08,596 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
2021-10-25 20:26:13,865 (manager.py:93) [__main__][INFO] Molecule was align_structure to [36, 37] location.
